,Round Name,Panel,Rankings
39,Round 4,"Niki LinganurⒸ , Noluthando","['3 Sematic Friday Weekend Alliance (CG)', '2 Heroin extension did nothing wrong (CO)', ""1 BK's only speaking with his coach (OO)"", '0 Sorry babe no sex tonight, the tro (OG)']"
40,Round 4,Matthew FrickerⒸ,"['3 Pannenkoeken (OO)', '2 EUDU Ritu and Ishani are Dumb <3 (CG)', '1 Stirling Team Mainland (OG)', '0 BDU X (CO)']"
41,Round 4,Teck Wei TanⒸ,"['3 better husband material than abhin (OG)', '2 Gay AND Chinese? Pick a struggle (CO)', '1 Certified Speaks, 2 days a week, b (CG)', '0 Swing 1 (OO)']"
42,Round 4,"Mati WójtowiczⒸ , Suzanne Elliott","['3 TCD Hist A Spectre is haunting Sco (CG)', '2 can the moon give me a forehead ki (OO)', ""1 Mark Ruffalo is God's gift to Amer (OG)"", '0 Oxford BR (CO)']"
43,Round 4,"Cerys WalshⒸ , Lauren Lilley","['3 Simping for Levi Ackerman 24 7 (OG)', ""2 Please don't come to Brazil (CG)"", '1 Clarity? Never heard what this is. (OO)', '0 Dylan is the Pro in this Pro An (CO)']"
44,Round 4,"KlaudiaⒸ , Caroline Doyle","['3 E.T. (OO)', '2 Subscribe to Technoblade (CG)', '1 Swordmaki (CO)', '0 UCD L&H Oedipus & the Motherfuckers (OG)']"
45,Round 4,"Marike BreedⒸ , Brynley Hamer","['3 Epistemic Victory (CO)', '2 Electro Swing A (OG)', '1 I am the Messiah (OO)', '0 what does a watermelon taste like? (CG)']"
46,Round 4,"Nar Sher May - LegendⒸ , Petar Žnidar","['3 TCD Phil Caroline Doyle Stans (CG)', '2 TCD Hist Brain go brrrrrr (CO)', ""1 Plz don't give us a 5th OG (OO)"", '0 The Ministry of Truth (OG)']"
47,Round 4,"Ananya VenkatesanⒸ , Sameer Shaikh","['3 Zagreb (OO)', '2 TY (OG)', '1 Terry Loves Total 2% (CG)', '0 Rot the food? like rotisserie chic (CO)']"
48,Round 5,Ananya VenkatesanⒸ,"['3 missing Russian tournaments to pra (OG)', '2 Rot the food? like rotisserie chic (CO)', '1 Aberdeen Always Look on the Bright (CG)', '0 BDU X (OO)']"
49,Round 5,"Mati WójtowiczⒸ , Alexander Thompson","['3 Awesome Blossoms (CG)', '2 Aberdeen Pixel Art (OO)', '1 UCD L&H Oedipus & the Motherfuckers (OG)', '0 Tactical Third (CO)']"
50,Round 5,"Lucy MurphyⒸ , Lauren Lilley","['3 Electro Swing A (CG)', '2 I promise to be fresh v2 (OG)', '1 Simping for Levi Ackerman 24 7 (OO)', '0 Apes Together Strong (CO)']"
51,Round 5,"Doireann O'BrienⒸ , Brynley Hamer , Lovro Šprem","[""3 BK's only speaking with his coach (OG)"", '2 Oxford BR (CO)', '1 Panda Possum Gang (OO)', ""0 Plz don't give us a 5th OG (CG)""]"
52,Round 5,"Radko NedyalkovⒸ , Klaudia , Sharath Nambiar","['3 Sorry babe no sex tonight, the tro (CG)', '2 can the moon give me a forehead ki (OG)', '1 better husband material than abhin (OO)', ""0 Mark Ruffalo is God's gift to Amer (CO)""]"
53,Round 5,"Suzanne ElliottⒸ , Caroline Doyle , Nayara Noor","['3 E.T. (OG)', '2 I am the Messiah (CO)', '1 Certified Speaks, 2 days a week, b (OO)', '0 Swing 1 (CG)']"
54,Round 5,"Katie McLeanⒸ , Matthew Fricker","['3 Stirling Team Mainland (OG)', '2 TY (OO)', '1 Clarity? Never heard what this is. (CG)', '0 Swordmaki (CO)']"
55,Round 5,"Rok HafnerⒸ , Tejas Subramaniam","['3 Epistemic Victory (CG)', '2 Gay AND Chinese? Pick a struggle (OG)', '1 TCD Hist Brain go brrrrrr (OO)', '0 crusing for a bruising, frowning f (CO)']"
56,Round 5,Petar ŽnidarⒸ,"['3 Dylan is the Pro in this Pro An (CO)', '2 Terry Loves Total 2% (OG)', '1 Oxford FS (OO)', '0 Unironically gives Libertarian ext (CG)']"
57,Round 5,"NJUGUNA MACHARIAⒸ , Muhammad Ali A Khan","['3 TCD Hist If you pronounce our names correct (OO)', ""2 Please don't come to Brazil (CO)"", '1 what does a watermelon taste like? (CG)', '0 EUDU Ritu and Ishani are Dumb <3 (OG)']"
58,Round 5,"Brent SchmidtⒸ , Parth Pandya","['3 Sematic Friday Weekend Alliance (CG)', '2 TCD Hist A Spectre is haunting Sco (OG)', '1 Heroin extension did nothing wrong (CO)', '0 TCD Phil Caroline Doyle Stans (OO)']"
59,Round 5,"Nikola MichaylovⒸ , Riva Bagully-Hawley , Sameer Shaikh","['3 Subscribe to Technoblade (OG)', '2 Zagreb (OO)', '1 The Ministry of Truth (CG)', '0 Pannenkoeken (CO)']"
60,Semifinals,"Nikola MichaylovⒸ , Nayara Noor , Petar Žnidar","['1 Sorry babe no sex tonight, the tro (OG)', '1 TCD Hist A Spectre is haunting Sco (CG)', ""0 BK's only speaking with his coach (OO)"", '0 Epistemic Victory (CO)']"
61,Semifinals,"NJUGUNA MACHARIAⒸ , Ananya Venkatesan , Parth Pandya","['1 better husband material than abhin (CO)', '1 Heroin extension did nothing wrong (CG)', '0 can the moon give me a forehead ki (OG)', '0 Sematic Friday Weekend Alliance (OO)']"
62,Grand Final,"Lucy MurphyⒸ , Nayara Noor , Petar Žnidar , Radko Nedyalkov , Sharath Nambiar","['1 TCD Hist A Spectre is haunting Sco (OO)', '0 better husband material than abhin (CO)', '0 Heroin extension did nothing wrong (OG)', '0 Sorry babe no sex tonight, the tro (CG)']"
63,ProAm Final,"Radko NedyalkovⒸ , Brynley Hamer , Caroline Doyle , Mati Wójtowicz , Suzanne Elliott","['1 TCD Hist Brain go brrrrrr (CO)', '0 Electro Swing A (OG)', '0 Oxford BR (CG)', '0 TCD Hist If you pronounce our names correct (OO)']"
64,ESL,"Mati WójtowiczⒸ , Doireann O'Brien , Lauren Lilley , Parth Pandya , Sameer Shaikh","['1 Simping for Levi Ackerman 24 7 (CG)', '0 E.T. (CO)', '0 I promise to be fresh v2 (OO)', '0 Zagreb (OG)']"
